Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
12_RT,6,Q3,Animal,Sheep,7,8.0,17.0,2,3,2,0,42,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8469,0.4432,0.0,0.0,2270.37,2713.93,1.4,1.1,-0.8469,-0.4432,0.086,0.099,2.0,3.61,0.023,0.002,0.05278,0.00303,0.0,0.0,0.0,0.0,1,1.383,7,0,194.2,526.5292841648591,1.172,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.032,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6986,0.8293564714389009,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.4037,0.0,443.55999999999995,-0.2999999999999998,0.4037,0.013000000000000012,1.6099999999999999,-0.020999999999999998,-0.04975,0.0,0.0,332.3292841648591,-0.968,0.0,0.0,0.0,0.0,-0.032,-0.271,0.0,0.0,0.0,0.1307564714389009,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2134.43,1.0,0.81,0.072,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.031,11.0,2.2,984.54,0.314,0.0852,0.4,41.5,1.0,1.279,7.0,0.0,0
13_RT,6,Q1,Sign,LeftBend,7,40.0,0.0,4,4,0,0,9,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9434,0.9414,0.0,0.0,2375.86,2581.05,0.9,0.7,0.9434,0.9414,0.084,0.071,2.2,1.83,0.008,0.01,0.00842,0.0002,0.0,0.0,0.0,10.1,1,1.637,7,1,210.57199999999997,338.8637751985339,0.038,0.413,0.0,0.0,0.0,0.0,0.599,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.8423999999999999,0.664630421502749,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.0020000000000000018,0.0,205.19000000000005,-0.20000000000000007,-0.0020000000000000018,-0.013000000000000012,-0.3700000000000001,0.002,-0.00822,0.0,10.1,128.29177519853394,0.375,0.0,0.0,-0.599,0.0,0.136,0.0,0.0,0.0,-0.151,-0.17776957849725095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
13_RT,6,Q2,Speed,Speed3,7,40.0,0.0,4,4,0,0,9,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2265.29,2928.35,0.9,0.9,1.0,1.0,0.089,0.089,2.2,1.85,0.088,0.001,0.0,0.0,0.0,0.0,4.1,0.0,1,1.617,7,1,235.39000000000001,390.38342609771183,0.0,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.0,0.0,0.0,0.0,0.0,0.064,0.07,0.033,0.0,0.9296,0.5658627087198516,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0,0.0,663.06,0.0,0.0,0.0,-0.3500000000000001,-0.087,0.0,0.0,-4.1,154.99342609771182,0.632,0.0,0.0,0.0,0.0,-0.255,0.0,0.0,0.006000000000000005,-0.033,-0.3637372912801484,0.0,0.0,0.0,5.0,0.2,0.493,1.141,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146,0.0,2371.27,0.7,0.8146,0.083,0.189,1.116,0.0,0.0,0.368,0.0,0.0,0.0,0.0,10.0,2.0,1149.72,0.033,0.00997,0.0,0.0,1.0,1.637,7.0,1.0,0
13_RT,6,Q3,Animal,Sheep,7,40.0,0.0,4,4,0,0,9,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7434,0.6151,0.0,0.0,1908.67,2158.23,1.0,1.0,-0.7434,-0.6151,0.081,0.079,0.8,1.97,0.03,0.001,0.03094,0.00136,0.0,0.0,2.9,0.0,1,2.028,7,1,57.013999999999996,149.27021696252467,1.659,1.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.6618,0.14201183431952663,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.12829999999999997,0.0,249.55999999999995,0.0,0.12829999999999997,-0.0020000000000000018,1.17,-0.028999999999999998,-0.02958,0.0,-2.9,92.25621696252468,-0.05400000000000005,0.0,0.0,0.0,0.0,0.0,0.10300000000000001,0.0,0.0,0.0,-0.5197881656804735,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.0,0.0,0.0,0.0,1.0,0.0,2272.88,0.7,1.0,0.072,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.523,0.0,7.0,1.4,754.32,0.035,0.0,0.0,17.0,1.0,1.617,7.0,1.0,0
14_RT,6,Q1,Sign,LeftBend,7,28.0,2.0,4,2,0,0,37,0,1,0.0,0.0,0,0,5.0,0.2,0.586,0,0,0.2,0.0,0.0,0.0,0.7442,0.5625,0.0,0.0,3122.33,2280.78,2.1,2.4,0.7362,0.5625,0.147,0.137,1.4,1.76,0.17,0.001,0.12965,0.00136,0.0,0.0,0.0,0.0,1,1.706,7,0,157.294,149.40797186400937,0.067,0.158,0.769,0.222,0.0,0.0,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.7404,0.7772567409144198,External_Hazard,Not_Applicable,0.0,0,0.38599999999999995,0,-0.2,0.0,-0.18169999999999997,0.0,-841.5499999999997,0.2999999999999998,-0.17369999999999997,-0.009999999999999981,0.3600000000000001,-0.169,-0.12829,0.0,0.0,-7.886028135990642,0.091,-0.547,0.0,-0.398,0.0,0.0,0.0,0.0,0.0,-0.064,0.03685674091441982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
14_RT,6,Q2,Speed,Speed3,7,28.0,2.0,4,2,0,0,37,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.9307,0.9066,0.0,0.0,2351.82,3225.09,2.6,3.6,0.9307,0.9066,0.197,0.167,1.4,1.83,0.377,0.095,0.00815,0.00479,0.4,0.611,20.0,46.2,1,1.637,7,0,105.65,225.18020769700672,0.0,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497,0.0,0.0,0.0,0.9006000000000001,0.794135613927917,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,-0.02410000000000001,0.0,873.27,1.0,-0.02410000000000001,-0.03,0.43000000000000016,-0.28200000000000003,-0.0033599999999999993,0.21099999999999997,26.200000000000003,119.53020769700672,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.497,0.0,-0.10646438607208308,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947,0.0,2717.49,2.6,0.9947,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.6,770.28,0.231,0.00012,0.0,0.0,1.0,1.706,7.0,0.0,0
14_RT,6,Q3,Animal,Sheep,4,28.0,2.0,4,2,0,0,37,0,1,0.0,0.0,0,0,5.0,0.2,0.666,0,0,0.2,0.333,0.0,0.0,0.8443,0.7725,0.0,0.0,2702.57,2202.12,3.2,3.0,-0.651,-0.7725,0.186,0.208,2.0,2.0,0.886,0.427,0.36359,0.069,0.6,0.333,35.0,40.1,1,3.005,4,0,211.642,198.41930116472545,0.128,0.4,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.0,0.0,0.208,0.0,0.0,0.337,0.0,0.8588000000000001,0.7846921797004991,External_Hazard,Not_Applicable,0.0,0,0.466,0,0.133,0.0,-0.07180000000000009,0.0,-500.4500000000003,-0.20000000000000018,-0.12149999999999994,0.021999999999999992,0.0,-0.459,-0.29459,-0.26699999999999996,5.100000000000001,-13.222698835274542,0.272,0.0,0.039,0.0,0.0,0.0,-0.241,0.208,0.0,-0.337,-0.07410782029950103,0.0,0.0,0.0,5.0,0.2,0.348,1.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8088,0.0,2313.46,3.2,-0.8088,0.172,0.488,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.8,836.67,0.923,0.06362,0.4,37.7,1.0,1.637,7.0,0.0,0
15_RT,6,Q1,Sign,LeftBend,7,4.0,0.0,3,4,0,0,46,0,1,0.0,0.0,0,0,5.0,0.2,0.665,0,0,0.2,0.0,0.0,0.0,0.8468,0.4234,0.0,0.0,2150.44,2817.84,1.7,2.8,0.8468,0.4234,0.141,0.122,2.0,0.67,0.342,0.004,0.02839,0.00029,0.0,0.0,5.2,0.0,1,1.504,7,0,204.536,77.04787234042553,0.033,0.563,0.54,0.385,0.0,0.0,0.134,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.707,0.0,0.5172,0.3257978723404255,External_Hazard,Not_Applicable,0.0,0,0.465,0,-0.2,0.0,-0.4234,0.0,667.4000000000001,1.0999999999999999,-0.4234,-0.01899999999999999,-1.33,-0.338,-0.0281,0.0,-5.2,-127.48812765957447,0.5299999999999999,-0.15500000000000003,0.0,-0.068,0.0,0.0,0.0,0.0,0.0,-1.707,-0.19140212765957448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
15_RT,6,Q2,Speed,Speed3,7,4.0,0.0,3,4,0,0,46,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.9287,0.7462,0.0,0.0,2533.48,1800.45,2.0,1.8,0.9287,0.7462,0.149,0.084,2.4,3.0,0.818,0.088,0.00114,0.00302,0.2,0.6,16.9,42.9,1,1.666,7,0,332.298,201.54261704681872,0.0,0.535,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476,0.0,0.364,0.0,0.0,0.0,0.8176,0.6788715486194477,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,-0.1825,0.0,-733.03,-0.19999999999999996,-0.1825,-0.06499999999999999,0.6000000000000001,-0.73,0.0018800000000000002,0.39999999999999997,26.0,-130.75538295318128,0.535,0.0,0.0,-0.072,0.0,0.0,0.0,-0.476,-0.364,0.0,-0.13872845138055234,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9883,0.0,2382.87,1.9,0.9883,0.091,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,16.0,3.2,1644.69,0.287,0.001,0.0,29.7,1.0,1.504,7.0,0.0,0
15_RT,6,Q3,Animal,Sheep,5,4.0,0.0,3,4,0,0,46,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8832,0.8644,0.0,0.0,2255.81,2782.61,2.6,2.5,-0.8832,-0.8644,0.126,0.148,2.2,1.08,0.637,0.182,0.03627,0.0211,0.4,0.358,45.5,24.4,1,2.79,5,0,213.336,158.56630824372758,0.0,1.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.176,0.033,0.0,0.0,0.0,0.0,0.777,0.0,0.8093999999999999,0.45197132616487457,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.01880000000000004,0.0,526.8000000000002,-0.10000000000000009,0.01880000000000004,0.021999999999999992,-1.12,-0.455,-0.015169999999999996,-0.04200000000000004,-21.1,-54.76969175627244,1.427,0.0,0.0,0.0,0.0,0.069,-0.143,0.0,0.0,-0.777,-0.35742867383512533,0.0,0.0,0.0,5.0,0.2,0.828,0.828,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.7405,0.0,2261.84,2.3,-0.6199,0.153,0.0,0.0,0.944,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.8,1374.45,0.373,0.27566,0.4,33.9,1.0,1.666,7.0,0.0,0
16_RT,6,Q1,Sign,LeftBend,6,8.0,20.0,2,1,2,0,32,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.8787,0.8615,0.0,0.0,2329.85,1595.33,2.1,2.0,0.8787,0.8615,0.136,0.411,2.0,1.25,0.35,0.502,0.05303,0.00661,0.2,0.0,26.1,0.0,1,1.596,6,0,186.024,59.56140350877193,0.434,0.0,1.064,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.6382,1.0,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,-0.017199999999999993,0.0,-734.52,-0.10000000000000009,-0.017199999999999993,0.27499999999999997,-0.75,0.15200000000000002,-0.04642,-0.2,-26.1,-126.46259649122807,-0.434,-1.064,0.0,0.0,-0.273,0.0,0.0,0.0,0.0,-0.038,0.3618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
16_RT,6,Q2,Speed,Speed3,7,8.0,20.0,2,1,2,0,32,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9975,1.0,0.0,0.0,2010.4,3781.63,2.4,2.0,0.9975,1.0,0.197,0.488,1.6,1.53,0.502,0.195,1e-05,0.0,0.4,0.765,43.2,0.0,1,1.307,7,0,118.84200000000001,298.3856159143076,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.042,1.0,0.6289211935730682,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0024999999999999467,0.0,1771.23,-0.3999999999999999,0.0024999999999999467,0.291,-0.07000000000000006,-0.307,-1e-05,0.365,-43.2,179.5436159143076,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.042,-0.3710788064269318,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.9698,0.0,1503.81,2.7,0.9698,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,239.69,0.575,0.00325,0.6,34.7,1.0,1.596,6.0,0.0,0
16_RT,6,Q3,Animal,Sheep,4,8.0,20.0,2,1,2,0,32,1,0,0.0,0.0,0,0,5.0,0.4,0.339,0,1,0.2,0.0,0.0,0.0,0.8717,0.9803,0.0,0.0,2462.62,2434.15,2.8,3.8,0.0784,-0.9803,0.332,0.122,1.8,2.03,0.483,0.616,0.83122,0.0002,0.6,0.339,20.0,64.1,1,2.951,4,0,175.65,297.9667909183327,0.211,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.238,0.0,0.042,0.0,0.8608,0.7004405286343612,External_Hazard,Not_Applicable,0.0,0,-0.061,1,-0.2,0.0,0.10859999999999992,0.0,-28.4699999999998,1.0,-1.0587,-0.21000000000000002,0.22999999999999976,0.133,-0.83102,-0.26099999999999995,44.099999999999994,122.31679091833271,0.3390000000000001,0.0,0.0,0.0,-0.205,0.0,0.0,0.334,-0.238,-0.042,-0.16035947136563877,0.0,0.0,0.0,5.0,0.2,1.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8611,0.0,2213.19,3.5,-0.4816,0.291,0.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.6,886.24,0.489,0.58357,0.6,26.9,1.0,1.307,7.0,0.0,0
17_RT,6,Q1,Sign,LeftBend,7,29.0,0.0,4,5,0,0,68,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7731,0.9668,0.0,0.0,2857.64,2714.75,1.9,1.7,0.7731,0.9668,0.12,0.104,1.6,2.04,0.004,0.014,0.01682,0.00101,0.0,0.0,0.0,0.0,1,1.468,7,0,126.954,262.7384196185286,0.363,0.265,0.497,0.333,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.8218,0.5653950953678473,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.19369999999999998,0.0,-142.88999999999987,-0.19999999999999996,0.19369999999999998,-0.016,0.43999999999999995,0.01,-0.01581,0.0,0.0,135.7844196185286,-0.09799999999999998,-0.16399999999999998,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,0.04,-0.2564049046321527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
17_RT,6,Q2,Speed,Speed3,7,29.0,0.0,4,5,0,0,68,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.7787,1.0,0.0,0.0,3309.76,3135.48,1.8,1.9,0.7787,1.0,0.125,0.114,2.2,3.33,0.016,0.007,0.00671,0.0,0.0,0.0,0.0,0.0,1,1.501,7,0,424.628,586.3224516988676,0.032,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.103,0.9778,0.7061958694203865,External_Hazard,Not_Applicable,0.0,0,-0.4,0,0.0,0.0,0.22130000000000005,0.0,-174.2800000000002,0.09999999999999987,0.22130000000000005,-0.010999999999999996,1.13,-0.009000000000000001,-0.00671,0.0,0.0,161.69445169886757,0.267,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.023999999999999994,-0.2716041305796135,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668,0.0,2484.53,1.7,0.9668,0.127,0.0,0.0,0.445,0.0,0.12,0.0,0.0,0.0,0.075,11.0,2.2,853.52,0.027,0.0042,0.0,0.0,1.0,1.468,7.0,0.0,0
17_RT,6,Q3,Animal,Sheep,7,29.0,0.0,4,5,0,0,68,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7894,1.0,0.0,0.0,2571.96,1385.91,2.2,1.5,-0.7894,-1.0,0.116,0.055,2.2,3.06,0.018,0.018,0.02635,0.0,0.0,0.0,0.0,11.0,1,0.653,7,0,257.194,125.3292496171516,0.697,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562,0.0,0.297,0.0,0.293,0.0,0.0,0.0,0.0,0.0,0.6302000000000001,0.66156202143951,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.2106,0.0,-1186.05,-0.7000000000000002,-0.2106,-0.061000000000000006,0.8599999999999999,0.0,-0.02635,0.0,11.0,-131.8647503828484,-0.476,0.0,0.0,0.0,0.0,-0.562,-0.297,-0.293,0.0,0.0,0.031362021439509946,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.2,0.0,0.7261,0.0,2665.34,1.6,-0.291,0.118,0.0,0.0,0.032,0.0,0.0,0.272,0.0,0.549,0.0,10.0,2.0,785.51,0.111,0.53442,0.0,0.0,1.0,1.501,7.0,0.0,0
18_RT,6,Q1,Sign,LeftBend,5,2.0,5.0,1,1,0,0,52,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.7652,0.6944,0.0,0.0,3118.55,1402.4,1.9,1.7,0.7652,0.6944,0.12,0.105,0.8,1.16,0.006,0.003,0.04363,0.00013,0.0,0.0,0.0,0.0,1,0.865,5,0,246.734,53.34104046242775,1.232,0.226,0.378,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678,0.5549132947976878,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,-0.07079999999999997,0.0,-1716.15,-0.19999999999999996,-0.07079999999999997,-0.015,0.3599999999999999,-0.003,-0.043500000000000004,0.0,0.0,-193.39295953757227,-1.006,-0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12308670520231224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
