Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_r2_Distractor,During_Raw_Dwell_r2_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_r2_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_r2,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_r2,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
06_RT,2,Q3,Animal,Squirrel,7,42.0,0.0,5,3,0,0,100,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.488,0.5601,0.0,0.0,2038.0,1468.72,0.5,0.8,0.4878,0.5601,0.06,0.055,1.0,0.85,0.093,0.028,0.07981,0.0148,0.2,0.0,46.7,34.0,0,1.178,7,1,119.444,42.92020373514432,0.163,0.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.0,0.0,0.0,0.8968,0.3412563667232597,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,0.07210000000000005,0.0,-569.28,0.30000000000000004,0.07230000000000003,-0.0049999999999999975,-0.15000000000000002,-0.065,-0.06501000000000001,-0.2,-12.700000000000003,-76.52379626485569,0.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.353,0.0,-0.5555436332767403,0.0,0.0,0.0,5.0,0.2,0.0,0.039,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.2,0.0,0.9316,0.0,1867.91,1.9,0.9316,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.2,420.24,0.035,0.01157,0.0,0.0,1.0,1.487,7.0,0.0,0
07_RT,2,Q1,Name,Name1,7,21.0,36.0,3,1,2,0,74,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9902,0.5862,0.0,0.0,2119.6,1899.03,1.9,1.8,0.9902,0.5862,0.139,0.001,1.8,1.64,0.325,0.108,0.00046,0.00561,0.6,0.0,11.4,100.0,1,1.22,7,0,139.816,133.64754098360658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9688524590163934,Dashboard_Recall,Working_Memory,0.0,0,0.0,0,0.0,0.0,-0.4039999999999999,0.0,-220.56999999999994,-0.09999999999999987,-0.4039999999999999,-0.138,-0.16000000000000014,-0.21700000000000003,0.00515,-0.6,88.6,-6.168459016393427,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,-0.031147540983606614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
07_RT,2,Q2,Sign,Blind,2,21.0,36.0,3,1,2,0,74,1,0,0.0,0.0,0,0,5.0,0.6,0.301,0,0,0.2,0.301,0.0,0.0,0.1069,0.7773,0.0,0.0,2989.9,1636.62,2.7,1.5,0.0943,0.7773,0.133,0.028,1.0,0.9,0.308,0.65,0.00946,0.08479,0.4,0.301,14.5,78.4,1,3.321,2,0,105.708,45.57362240289069,0.206,0.291,0.0,0.0,0.19,1.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208000000000001,0.531466425775369,External_Hazard,Not_Applicable,0.0,0,-0.299,0,0.10099999999999998,0.0,0.6704,0.0,-1353.2800000000002,-1.2000000000000002,0.683,-0.10500000000000001,-0.09999999999999998,0.342,0.07533000000000001,-0.09900000000000003,63.900000000000006,-60.13437759710931,0.08499999999999999,0.0,1.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3893335742246311,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.2,0.0,0.8348,0.0,2777.27,2.0,0.8348,0.161,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,0.0,13.0,2.6,1745.8,0.408,0.04444,0.6,24.8,1.0,1.22,7.0,0.0,0
07_RT,2,Q3,Animal,Squirrel,7,21.0,36.0,3,1,2,0,74,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.8644,0.5975,0.0,0.0,2532.11,1241.69,2.7,2.8,0.8644,0.5975,0.421,0.017,2.2,0.51,0.719,0.532,0.0295,0.10893,0.6,0.0,29.5,87.4,1,1.96,7,0,273.048,14.045918367346939,0.134,1.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732,0.4102040816326531,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,-0.2668999999999999,0.0,-1290.42,0.09999999999999964,-0.2668999999999999,-0.40399999999999997,-1.6900000000000002,-0.18699999999999994,0.07943,-0.6,57.900000000000006,-259.0020816326531,1.0219999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5629959183673469,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.9887,0.0,3119.27,1.7,0.9887,0.71,0.0,0.0,0.105,0.0,0.184,0.0,0.0,0.0,0.0,0.0,13.0,2.6,1995.2,1.694,0.0006,0.4,7.5,1.0,3.321,2.0,0.0,1
08_RT,2,Q1,Name,Name1,7,13.0,21.0,2,1,1,0,57,0,1,0.0,0.0,0,0,5.0,0.2,0.381,0,0,0.2,0.381,0.0,0.0,0.9091,0.9225,0.0,0.0,3365.52,3677.66,2.2,2.3,0.9091,0.9225,0.237,0.113,2.4,1.91,0.302,0.381,0.0111,0.01203,0.4,0.381,15.7,68.8,1,2.624,7,0,629.86,503.0602134146341,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.437,0.125,0.032,0.0,0.0,0.0,0.527,0.0,0.7862,0.8243140243902439,Dashboard_Recall,Visual_Search,0.0,0,0.181,0,0.181,0.0,0.013399999999999967,0.0,312.1399999999999,0.09999999999999964,0.013399999999999967,-0.12399999999999999,-0.49,0.07900000000000001,0.0009300000000000003,-0.019000000000000017,53.099999999999994,-126.7997865853659,0.336,0.0,0.0,0.0,0.0,-0.073,0.0,-0.312,-0.032,0.0,-0.527,0.03811402439024392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
08_RT,2,Q2,Sign,Blind,7,13.0,21.0,2,1,1,0,57,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.2171,0.2744,0.0,0.0,3103.8,1184.17,2.8,2.5,-0.0117,0.2744,0.181,0.037,1.0,0.41,0.159,0.428,0.08899,0.02453,0.4,0.406,29.8,79.9,1,2.461,7,0,209.606,11.645672490857375,0.147,1.058,0.0,0.0,0.635,1.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368,0.030069077610727284,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.05729999999999999,0.0,-1919.63,-0.2999999999999998,0.28609999999999997,-0.144,-0.5900000000000001,0.269,-0.06446,0.006000000000000005,50.10000000000001,-197.96032750914262,0.911,0.0,0.694,0.0,0.0,0.0,0.0,-0.534,0.0,0.0,0.0,-0.7067309223892727,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.52,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.8107,0.0,2937.49,2.0,0.8107,0.248,0.0,0.0,0.0,0.0,0.0,0.534,0.0,0.0,0.0,0.0,6.0,1.2,1106.98,1.045,0.11137,0.4,33.7,1.0,2.624,7.0,0.0,0
08_RT,2,Q3,Animal,Squirrel,7,13.0,21.0,2,1,1,0,57,0,1,0.0,0.0,0,0,5.0,0.4,0.558,0,0,0.4,0.0,0.0,0.0,0.7701,0.2839,0.0,0.0,1833.3,0.0,2.8,1.8,0.7701,0.2839,0.164,0.016,1.0,0.0,0.241,0.117,0.06444,0.00041,0.6,0.0,34.8,81.5,1,1.791,7,0,60.436,0.0,0.0,0.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48464544946957,External_Hazard,Not_Applicable,0.0,0,0.15800000000000003,0,-0.4,0.0,-0.4862,0.0,-1833.3,-0.9999999999999998,-0.4862,-0.14800000000000002,-1.0,-0.12399999999999999,-0.06403,-0.6,46.7,-60.436,0.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51535455053043,0.0,0.0,0.0,5.0,0.2,0.0,0.754,0.0,0.0,1.708,0.336,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.996,0.0,2822.43,1.2,0.996,0.098,0.0,0.298,0.0,0.0,1.024,0.143,0.0,0.0,0.0,0.0,8.0,1.6,1743.5,0.417,0.00019,0.4,57.6,1.0,2.461,7.0,0.0,1
09_RT,2,Q1,Name,Name1,7,22.0,30.0,3,3,2,0,26,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.681,0.7388,0.0,0.0,2984.99,3199.76,1.7,1.7,0.681,0.7388,0.113,0.101,2.6,3.78,0.009,0.004,0.01606,0.00048,0.0,0.0,0.0,0.0,1,1.058,7,0,486.10600000000005,639.7542533081286,0.292,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.042,0.0,0.0,0.331,0.0,0.198,0.0,0.0,0.0,0.588,0.176,0.6984,0.7693761814744802,Dashboard_Recall,Visual_Search,0.0,0,-0.2,0,-0.2,0.0,0.05779999999999996,0.0,214.77000000000044,0.0,0.05779999999999996,-0.011999999999999997,1.1799999999999997,-0.004999999999999999,-0.015580000000000002,0.0,0.0,153.64825330812852,-0.26599999999999996,0.0,0.0,0.0,0.0,-0.057,0.0,-0.331,-0.198,0.0,-0.412,0.07097618147448015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
09_RT,2,Q2,Sign,Blind,7,22.0,30.0,3,3,2,0,26,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.1236,0.4789,0.0,0.0,2497.01,1261.81,2.0,1.5,0.0494,0.4789,0.116,0.095,1.2,1.15,0.014,0.007,0.01983,0.00028,0.0,0.0,0.0,0.0,1,0.868,7,0,125.12,41.15207373271889,1.218,0.505,0.0,0.0,0.291,0.0,0.0,0.0,0.035,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.4182027649769585,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.3553,0.0,-1235.2000000000003,-0.5,0.4295,-0.021000000000000005,-0.050000000000000044,-0.007,-0.01955,0.0,0.0,-83.96792626728111,-0.713,0.0,-0.291,0.0,-0.035,-0.041,0.0,0.0,0.0,0.0,0.0,-0.26479723502304153,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.152,0.0,0.0,0.0,0.271,NaN,0.0,0.0,0.0,0.0,0.0,0.9812,0.0,3296.77,1.7,0.9812,0.114,0.0,0.0,0.231,0.0,0.203,0.0,0.304,0.0,0.031,0.0,12.0,2.4,1920.46,0.026,0.00144,0.0,1.8,1.0,1.058,7.0,0.0,0
09_RT,2,Q3,Animal,Squirrel,5,22.0,30.0,3,3,2,0,26,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7018,1.0,0.0,0.0,2800.9,2076.43,1.5,0.7,0.7018,1.0,0.097,0.082,1.6,2.07,0.084,0.006,0.04096,0.0,0.0,0.0,24.2,1.7,1,0.967,5,1,138.106,189.95863495346433,0.847,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.067,0.0,0.073,0.0,0.7748,0.5501551189245089,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.2982,0.0,-724.4700000000003,-0.8,0.2982,-0.015,0.46999999999999975,-0.078,-0.04096,0.0,-22.5,51.85263495346433,-0.412,0.0,0.0,0.0,-0.038,-0.032,0.0,0.0,-0.069,-0.067,-0.073,-0.2246448810754912,0.0,0.0,0.0,5.0,0.4,0.0,0.211,0.528,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.4,0.0,0.7797,0.0,2707.53,1.7,0.7797,0.127,0.0,0.0,0.584,0.0,0.099,0.0,0.0,0.0,0.0,0.0,11.0,2.2,1488.35,0.048,0.01451,0.0,0.0,1.0,0.868,7.0,0.0,0
10_RT,2,Q1,Name,Name1,6,10.0,0.0,4,4,0,0,96,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9628,1.0,0.0,0.0,2151.76,1707.83,1.1,2.3,0.9628,1.0,0.115,0.13,2.2,1.91,0.417,0.001,0.00505,0.0,0.2,0.0,26.6,0.0,1,1.57,6,0,233.394,205.91082802547768,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.44,0.138,0.0,0.0,0.201,0.0,0.8718,0.578343949044586,Dashboard_Recall,Visual_Search,0.0,0,-0.2,0,-0.2,0.0,0.03720000000000001,0.0,-443.9300000000003,1.1999999999999997,0.03720000000000001,0.015,-0.29000000000000026,-0.416,-0.00505,-0.2,-26.6,-27.48317197452232,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.204,-0.302,0.0,-0.201,-0.29345605095541405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
10_RT,2,Q2,Sign,Blind,6,10.0,0.0,4,4,0,0,96,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.201,0.9087,0.0,0.0,2042.03,2119.16,2.2,1.9,0.201,0.9087,0.124,0.117,1.0,1.67,0.006,0.007,0.02618,0.00216,0.0,0.0,0.0,0.0,1,1.196,6,0,109.022,226.62207357859535,0.2,0.536,0.0,0.0,0.0,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.19983277591973234,External_Hazard,Not_Applicable,0.0,0,-0.4,0,0.0,0.0,0.7077,0.0,77.12999999999988,-0.30000000000000027,0.7077,-0.006999999999999992,0.6699999999999999,0.001,-0.02402,0.0,0.0,117.60007357859534,0.336,0.0,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7601672240802676,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.016,NaN,0.164,0.0,0.0,0.2,0.0,0.4992,0.0,2156.66,1.6,0.4477,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.039,0.0,13.0,2.6,1879.69,0.539,0.19982,0.2,57.7,1.0,1.57,6.0,0.0,0
10_RT,2,Q3,Animal,Squirrel,4,10.0,0.0,4,4,0,0,96,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7674,1.0,0.0,0.0,2028.39,1392.84,1.0,0.9,0.7674,1.0,0.063,0.115,1.8,0.96,0.123,0.129,0.0604,0.0,0.2,0.0,33.3,0.0,1,3.14,4,1,138.03,49.75796178343949,0.095,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.013,0.0,0.0,0.924,0.6987261146496815,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.23260000000000003,0.0,-635.5500000000002,-0.09999999999999998,0.23260000000000003,0.052000000000000005,-0.8400000000000001,0.006000000000000005,-0.0604,-0.2,-33.3,-88.2720382165605,0.8380000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27199999999999996,0.0,-0.22527388535031856,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.2,0.0,0.7603,0.0,2271.94,2.1,0.7603,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.8,785.7,0.09,0.06372,0.0,0.0,1.0,1.196,6.0,0.0,0
11_RT,2,Q1,Name,Name1,5,40.0,0.0,5,5,0,0,56,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2578.91,2414.15,1.4,1.9,1.0,1.0,0.119,0.136,1.8,2.55,0.464,0.23,0.0,0.0,0.4,0.425,36.1,47.0,1,2.353,5,0,299.506,410.18274543136414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9272,1.0,Dashboard_Recall,Working_Memory,0.0,0,0.0,0,0.0,0.0,0.0,0.0,-164.75999999999976,0.5,0.0,0.017000000000000015,0.7499999999999998,-0.234,0.0,0.024999999999999967,10.899999999999999,110.67674543136417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.364,0.0,0.0,0.0,0.07279999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
